paperId,title,abstract,year,citationCount,influentialCitationCount,doi,url,publicationTypes,venue
873e009eb385a711ae2c4cbfff69df228caff476,,,,,,,,,
87404f908db94ea937fb210c2923c8f296463a2a,,,,,,,,,
87414da4a431a6120b4f0e5f39f990585a81a25c,,,,,,,,,
874c156be05a87e9b7160c48527711d3b3f252b8,,,,,,,,,
874e6a03519cbcad18a48a00359bb3c861e046aa,,,,,,,,,
876440ba3aca07d01fec8c8a0d936655e97511b9,,,,,,,,,
87725090389df5b7c63c879777a31530e4b1be9c,,,,,,,,,
8781741aa5f620f028be193c723a02d9bf9d6bf4,,,,,,,,,
8787b4f9049835f5bfdf5716c021bc24e6f5e1f0,,,,,,,,,
8792e78f1d77b4874ebf7e9dbda486a2311bf0ea,,,,,,,,,
879dd175f3575da606126b9d009c58f2d60b5472,,,,,,,,,
87a12bf4c8be401099fdacfa6c3929bbbfbdb385,,,,,,,,,
87a6c262e6ceae798df55a4b10669d083024ad6b,,,,,,,,,
87bd3ae8213dff9ca8ae129562195223a47238a8,,,,,,,,,
87c3c6b98f3cfa972cae3164eabadfd01c1a35c3,,,,,,,,,
87ca1e5c40c1385e90bf79426be1a3aea3c4060a,,,,,,,,,
87cbed883368d4a9efd42fdd91f47038f8d8fbe6,,,,,,,,,
87cfbaf484efed89c8e4f678adbb25e03e62b2ab,,,,,,,,,
87d8b4e5873079e9a71dd3d3fc7e8a219e442d76,,,,,,,,,
87e101b7b9ef8b85ab3377fc3fc3e2e6baf5ad58,,,,,,,,,
87ed50e7f4fa1ef7049c005c225fb3daaa9a6105,,,,,,,,,
87f5eefd90c776f319c8b41be54d42a83eb4f964,,,,,,,,,
8810509d97118033a530e7c0b790db91a81e2993,,,,,,,,,
881c45d18bbaac06edd5292d9ffed279c00f64fd,,,,,,,,,
8829cc84aeaaeebdf6c16fec7ee8972e644adc6c,,,,,,,,,
88386fd12c3452cf0ccdb1bd09088864b4e73d0a,,,,,,,,,
8848ec495120fee9d3a0bc5131897b4f7a679408,,,,,,,,,
884ae787a356a0193c2bf674b3450ecfa8b62ed2,,,,,,,,,
884e70ab7e401ca2f5a04eadb9a266ac5d45bddb,,,,,,,,,
884eed8adb83dcfa081b6362ebfb9d058e9e98bf,,,,,,,,,
885152b55202e18ea4158f65a69970bd7a1f730a,,,,,,,,,
885eca9271ec7e9779e5cee739184d3deb2fb7e8,,,,,,,,,
886c36e0641152bac788c7a77ca1d1349ba5d76e,,,,,,,,,
887c1c8a5dd9a22d635aeae611952270f9733371,,,,,,,,,
8882c5eb509d6a0be73217807d9de8338c4b8c65,,,,,,,,,
8885481457c0a4eac926da26a24d2616cf073290,,,,,,,,,
889054bcab9d6a86f40513df06b827cc45412606,,,,,,,,,
88aaf745a02fc5ccc762ba91b86b2c3a3894de05,,,,,,,,,
88b27175ec119433e83fdf9675d14183921f1194,,,,,,,,,
88b4e1fa5dc9bc6a0c750a68a9c6af4f3af4c542,,,,,,,,,
88bb623407830fc6a56658810bb43d223946a551,,,,,,,,,
88bb86ed43ec2cf396db6aee6c8559a48b64151c,,,,,,,,,
88beb06e45520ec19d96b557cf8167276b86e02d,,,,,,,,,
88cd0d50c54f732dd1168b2be40cbcdf3d916b16,,,,,,,,,
88ef8adfc50b554601836621f30b251fe23594f6,,,,,,,,,
88fa50f2f10c60f12160b538d5c26284a00ccb8f,,,,,,,,,
8913d33bcda1abde228bc60e851fc36d19586e77,,,,,,,,,
8929829a353062ca55dbc6bc64ae5411456a83b7,,,,,,,,,
8937f8dfa2a2b6e8cbb38405a6fdc673534a58b8,,,,,,,,,
894788cbf27e5307503806591532493b3a1cf93d,,,,,,,,,
89643739d3a4d9cc449b2376bc8be053e298af33,,,,,,,,,
896a4f3ea29a0a3b82a64aab5feaf9d370f5ab1f,,,,,,,,,
896cb73bf5b0eb850d8742454c300a235d39e9dc,,,,,,,,,
89c5af6c91a59b87f110fc3d0fcfed936a259c11,,,,,,,,,
89e8793e96cd40f88383dc49320b478a0698b07c,,,,,,,,,
89ed374df4cae00929993d54bc676713d8658df4,,,,,,,,,
89f4a8ed61c1af384c895984ece7f07148747fdf,,,,,,,,,
89f5bca7fa48881844e2bc62e02b0d9bceabbb1a,,,,,,,,,
89f99413262270075f5cdf8f01165d625d216281,,,,,,,,,
8a05d095f7a30ec0f31765f52c0badfd15ffd2c0,,,,,,,,,
8a0d161a11919350463c084955a5d58f02bf5b0c,,,,,,,,,
8a20eeb30de0cef48cf90370058a2287fc3729c8,,,,,,,,,
8a21c5ea21a3b6b9ac217336e85796c4a9c8868b,,,,,,,,,
8a2c6acfcf15e95159e79c85accb21ced92a2a7a,,,,,,,,,
8a32cb80ddc27b090cedde4ae166f3655bf11f11,,,,,,,,,
8a599292762edd1e3dea8444b6af9aebb6b6ccea,,,,,,,,,
8a77085e07ce058b73a0f0a53fadb512dd6c4e7a,,,,,,,,,
8a8ddc3d36d892e1f17a0532aa3a1ef388530846,,,,,,,,,
8a911b53b6c7cbad3f1c7cbc6f1df8ab121a2b5b,,,,,,,,,
8a970497406e220c2ecb27ef90d4bb9d2a7c788d,,,,,,,,,
8a9a1713e58a8d2646109a272cdf60ba86cc8765,,,,,,,,,
8aa2a10561d8aa3b0483a3f0d247abf0221a4b56,,,,,,,,,
8aa32ea6a72ae959722e30e4efdb627de51ad908,,,,,,,,,
8aa7571820735e1c45e16781120878ec36d6994d,,,,,,,,,
8aab5afc317013ff683d44f997e1774b2272c118,,,,,,,,,
8ab7dde7234b99a1ddcef3f03894307ff39b55d0,,,,,,,,,
8ab93efaaa54964294edf712c4f15f50cc06e184,,,,,,,,,
8ac3b74cb173f60217437e954e7b0a31b03bf595,,,,,,,,,
8ad026d1e62d8b3080df5195d5d86f4fb16ca75c,,,,,,,,,
8ad2ce7f45422c3b33b4a9d7246546b366fe13d7,,,,,,,,,
8ae53ba837d91524eef5fe2532829381f2f6061a,,,,,,,,,
8ae6b47154e9596e5b7a11c4293271efbc2a2482,,,,,,,,,
8ae6c3a2e0040a268c7864c862dadeb985f9666e,,,,,,,,,
8af03d682fe4a09a25617215f972646d049954d5,,,,,,,,,
8af9a0db99cdb5e00a1244e836c70270c490230a,,,,,,,,,
8b2d60207ad2379b274dc1feca21006d9f954c76,,,,,,,,,
8b351f9e0651cdfaf84bfc635f7bdb6d94a4d5af,,,,,,,,,
8b35cc62ee7946dfc5af51ea5f24fc4dea25262c,,,,,,,,,
8b483aebea583bc007b510bcea2d2b21411692c4,,,,,,,,,
8b6ea4b938aed97dbbe65674b36f91a412415aa6,,,,,,,,,
8ba5937b5e5f6428fe2f4f302709fb914d209aa0,,,,,,,,,
8bac25f38fdcba5bf4902e7bd6cb41f19fa4818e,,,,,,,,,
8bb4fb529dd33d455c56f4e9d10a5efb9e3047bd,,,,,,,,,
8bb552d32396036cd8e9dffdaba56c4f9e8ef66d,,,,,,,,,
8bd20d2b0502c19814686b31b2b0cd104d1594a2,,,,,,,,,
8bd7e45ea644525b3ae8c2da750e983e32b93d0c,,,,,,,,,
8be46befd6a1532d9ccbc95a0ee4d7cd456ec22b,,,,,,,,,
8c01752a5ea93ae19edd43e3d23d9692d6022f96,,,,,,,,,
8c04f169203f9e55056a6f7f956695babe622a38,,,,,,,,,
8c104c1e159f3d43664a5cdf542201619c5f4927,,,,,,,,,
8c13559390c61e94597cc56f87d888d22277dfbd,,,,,,,,,
8c13db8e950b110390ce5b85826e21ffca2c3594,,,,,,,,,
8c150191c90b0bffa03723c2af7b46c42716625e,,,,,,,,,
8c166a11769687edc9c262646fada0e8a8b4920d,,,,,,,,,
8c35b29fdef2ac9bca32fd4b6ea0dca0b4fff59b,,,,,,,,,
8c438f03c595dd89f082c74f2179347af4ed7f68,,,,,,,,,
8c58531b0f0958e9fa48359ee8d623b7042710b5,,,,,,,,,
8c611de5cc25f12d1eb49ae74f64df2a602215c1,,,,,,,,,
8c6177797fdb00d726c6df0edb2673e0abe09e52,,,,,,,,,
8c68ab3dc2b83be0ddb2a8a68d8188ea2bda99b6,,,,,,,,,
8c6f9f93586efdb34fbeeb3ca08a84774927d908,,,,,,,,,
8c70a0a39a686bf80b76cb1b77f9eef156f6432d,,,,,,,,,
8c82436f0a327f5b4060cbe9105814086a992cf6,,,,,,,,,
8c8413e6a8da5de23a157c84c625331326aca1d0,,,,,,,,,
8c8d80d95cb1c0fd83a70335f8ae272a81eae0ab,,,,,,,,,
8c8ec954930e87e937d701ca24dd35b06236ab71,,,,,,,,,
8c97f4542dba437db7e8e8104636014979c983c7,,,,,,,,,
8c9ea962d8a39f513915dcc2f751255f0a409222,,,,,,,,,
8ca9ff38bdde6882e7b0e7569e89cc506facacc0,,,,,,,,,
8cc8585076adad0c39fdc26af8b9cbb053c87825,,,,,,,,,
8ccb4de0b6587ab8f56a0933e15a67896632599c,,,,,,,,,
8cdaafb6935e27778c948cb4696309e912436e41,,,,,,,,,
8ceba51372ea51bedb61511eb57884a273def03c,,,,,,,,,
8ceef371832d64694bdd7320af0f1c663df78f0b,,,,,,,,,
8cf133bd3d3b9ad96844e8cddda9f5e8ed6f18b1,,,,,,,,,
8d0627bebdc9de590817d551da1dc9166c3ec7c9,,,,,,,,,
8d07236da063477dc19e539623714044483d31a4,,,,,,,,,
8d130aa592f9c53a68ae14d1db9ca2e082f96f4d,,,,,,,,,
8d478b70394d39e0d7d7d58d3c014087923ade1d,,,,,,,,,
8d7c0adfe8025a2898920fe5b6faaba36a1b7cca,,,,,,,,,
8d93a3a3bd2abc5bcc7d0c2d2fe1fe2e8a3ca4c9,,,,,,,,,
8d9637e2252809a77e111ce12586a32a3adcded4,,,,,,,,,
8da08dad56466ae93c37f7888eb0ce1534f15676,,,,,,,,,
8dad831936474c5d0f534c3449c7af884e9abe8a,,,,,,,,,
8db48ae71cb95d1a9ba02ef698eeacea8be2a6a0,,,,,,,,,
8dccf56177de40621440eb9ad7abb4869e3dd05c,,,,,,,,,
8dd9a14770c68214fe8436a89f433d5c26c6eb0a,,,,,,,,,
8de0f4d3168750a2509a7ef72131e055aba4c674,,,,,,,,,
8de3191a56a122ca746183a7120d90ed2a1cfcff,,,,,,,,,
8df63b8984a68358087d127f2e0de08383761822,,,,,,,,,
8df8ef38f2d970a7d9f8e7f799859d53ac10206e,,,,,,,,,
8e0224636f0921cd335f6b30430d88c2e8af1db9,,,,,,,,,
8e067fa0cccfab2d9f2d0a8413e3413f2d7ba1a8,,,,,,,,,
8e0be569ea77b8cb29bb0e8b031887630fe7a96c,,,,,,,,,
8e13fe8bbd787daa17e14cced2544fea2bd1781c,,,,,,,,,
8e1d4a7666a8f3f02766e381ca3fdd62188223aa,,,,,,,,,
8e248795c89cc30ebb478e7949a76cd6a49fd53c,,,,,,,,,
8e3842d66b5f7129139a6ae68b1d2527c2a8fcd0,,,,,,,,,
8e3c414784a1ec6a958e08ea209e532d49d90dfa,,,,,,,,,
8e3f40f2f87b9f5867150e7c4fb73866957a568e,,,,,,,,,
8e4d97e5e1f89f42c2f6de69fef82ba1cd5cae72,,,,,,,,,
8e5acd41b218ff87d03c267010636ff7125b54e6,,,,,,,,,
8e736c49bf8c73fc4a86153939ff4e9203ba83ff,,,,,,,,,
8e7c749bf05fc31ae67949877b72731865d279ce,,,,,,,,,
8e7cc73c648c3c9643561eda19913f49cc53b97c,,,,,,,,,
8e7d4c60d8e3f07a8c9781d8179b4d1c6cc6371c,,,,,,,,,
8e8d3ca4e0920d14797366acf346e1155ceca29b,,,,,,,,,
8ea7a6579baba3e61f1f86b9b400fd4857281aaa,,,,,,,,,
8ea7fd43a886006d4135976662d03bd6c8368326,,,,,,,,,
8eaa09592814f872856c3b14b4944796a602c2c1,,,,,,,,,
8eb85281521846a1993681bdb7578b813a2e054d,,,,,,,,,
8eba3346b0539255273d37e9fc536e7eb3daf8de,,,,,,,,,
8ec3a1d7a805a0fc6a362d14a57916d14386365c,,,,,,,,,
8ec3eb783921269918af40687bd58222bff6c80a,,,,,,,,,
8ecb0f8a687ce4a8cf69148f60054ed92ea6602c,,,,,,,,,
8eec4c460993edf0ee872b3544a388188361b7c7,,,,,,,,,
8eee8bca68a2c256055cd290d4f6546c97af4b75,,,,,,,,,
8f04029d1d83f41eaebf5a216ebecf2a61ff6dc0,,,,,,,,,
8f041529f5dd9f68f819d66704a14271b2782b59,,,,,,,,,
8f24558a6e40db7e8c591c7c5c9257ce88769411,,,,,,,,,
8f3198e2710fd17ce5c8fe4d9a29a774f8dcf135,,,,,,,,,
8f37305f9540241594317748bfe58ed2722a5f54,,,,,,,,,
8f398be5ce0d851a43fc7dac9ed01ee22b423176,,,,,,,,,
8f4728b434e0c7d6f01dae506702aac86476cd01,,,,,,,,,
8f536a0e4f02a9b8b641090147b0eaeb348092a3,,,,,,,,,
8f547caac0d2079ba86d1f6ef267c593b01febad,,,,,,,,,
8f555aa43da5b3b53bb21a193522031b73ed7c00,,,,,,,,,
8f685123d92e868959703fe37830865237b2cd88,,,,,,,,,
8f782cce394d1d7c030871ddc156614039bfc2e6,,,,,,,,,
8f7bcfd4e0f850ad71f40aace40adab4052a1940,,,,,,,,,
8f8ad3eadec56cb7fb0070ef5b261f801c5330d2,,,,,,,,,
8fa32207049347bc8824742278836f2c8717e6eb,,,,,,,,,
8fd1a9664fa3ee2be30105bf1596854f3bc214c4,,,,,,,,,
8fdf78c0ed353521893e3d7a2e5dbe71ac156ba1,,,,,,,,,
8fe1a2527b31829a34090961370cd2883ef6bbd8,,,,,,,,,
8febe41caf08412c4c0d0c25b6c9701c23d39fa2,,,,,,,,,
8ff7b7cf3849640b7cfb8f08e2946fd151fed34c,,,,,,,,,
90012403bbbf338500d43b34230fd2000c98c1c2,,,,,,,,,
90215c256e2424c19b856178d0e7f5d77635ad51,,,,,,,,,
9036311eba985f43d87cb52bb32ec8fdbc9f7740,,,,,,,,,
9066a613725320fcda1cfbc991b87a5a6ab50383,,,,,,,,,
907b36591fdd2c53d95adbb3572140e2754f60cd,,,,,,,,,
907e240c294832b2e9b93652146c341af0c6c22c,,,,,,,,,
908b9e0f9794649c614619b180a3acfab1332858,,,,,,,,,
9096d84487546b7457170db3b3e3c55b0cff0465,,,,,,,,,
9097d93618c5ff3f9ae2943cf0be59d3aee46f38,,,,,,,,,
909e78e53b950cc3b8d3a1eee4e48432c1ec2cb7,,,,,,,,,
909ec2bf49ae473483978bd4dec37026bc2f191f,,,,,,,,,
90a113ded7b0831a18454e1a1bb435d6d27ed5fb,,,,,,,,,
90a3c3caf56054794933bc598e3d9774f6b1bb83,,,,,,,,,
90b0ffed82af0628c315a750412c91f529a103cc,,,,,,,,,
90b2a9cef6e44295ae864a4438c7ef30ed508b34,,,,,,,,,
90c2c7600187d9432388e2128d746458dc1230f3,,,,,,,,,
90d36402b62cce6dcccd96c7d094177487a59e18,,,,,,,,,
90d6a023a0fcf94742d7385dc86b76f2fb37fa82,,,,,,,,,
90d7aa2a54923eabd42525cc6cbca1757a57da0f,,,,,,,,,
90e1ac3c53202aaaba58a4f3442d10fd9a0e6e1f,,,,,,,,,
90ebba3ccdcd60982aa54b5ff201c0ed63c5cb32,,,,,,,,,
910d35b3545e73e127787f14a45f927745265aa9,,,,,,,,,
91222a31f62e276cbe70bfb5f1665e5ff48e056e,,,,,,,,,
912b5bd59c33845ec237bb580ea4c0a8f4f7c01e,,,,,,,,,
912e6bed0c262ca12591301220c784ed829f0e40,,,,,,,,,
91343f9ce2e7d702c2ff837830bd35259ff8fd99,,,,,,,,,
91377b8b0d3cb1bd4530aca845184c8561345799,,,,,,,,,
914b662eb1d79b16e778bd93e717fc8acae3f4d6,,,,,,,,,
914ea4b5ac60d9d67063b5e4607ad667e01cee95,,,,,,,,,
9167f14cf68da6699919efe82e6c6170484e7660,,,,,,,,,
916abf10e6694533807147c4def5084b3b90d6eb,,,,,,,,,
916d56a4966858dfbc84d3151d7a7f078487c418,,,,,,,,,
916ffba24d36bf86b5daa502b82397a9b18c0097,,,,,,,,,
917dd87f201d6cc725984d0c141522c55293e15b,,,,,,,,,
91a85201b630ca4a8319aec6f2a1b4c474970844,,,,,,,,,
91c6a2d541d38739a88616882c8f847369505a6a,,,,,,,,,
91cd699bff346db2e25b5efa5a194f38ac54a5c4,,,,,,,,,
91d12b77cfb84e85c882fd57ab6e380c24dc24aa,,,,,,,,,
91d9c7824ef228e3998ed719bfb409c09fd61e0f,,,,,,,,,
91f866a766682a9d4bf173ec22717222179e715a,,,,,,,,,
9212eb7ed6548a6c1740741b9c3b3e6ef3d0b23a,,,,,,,,,
921579bc1abeedb22f3c21122608d508dc789111,,,,,,,,,
92190ba12e8aa7582eeb6656796ddefd8ec4de30,,,,,,,,,
921fae19a9ae1d5a7e172cc5cfa2404c4852d79e,,,,,,,,,
9233c0090a4a0f804f4a294775d395bb55400e2d,,,,,,,,,
923e94412f6c9f9bef5769bbddc7f0736ddd4e40,,,,,,,,,
9242340cc82f10861ae50f1ec1c29d9d686a7852,,,,,,,,,
924c2d59123ca554a57573f0738036ef7afcd277,,,,,,,,,
92575a3c554353a27b2c0263ad7f8487d9102301,,,,,,,,,
92593979bd152eadb3d316d68e74327a0adbc087,,,,,,,,,
925ca399ac50512ea33f8029a5a8c28dc2fbd6fb,,,,,,,,,
927bcfdd7a327d094c62829d6a7ffe2a9643c9c2,,,,,,,,,
9284f05a11ed1c64d1b25c298e48ebacfdd31c3f,,,,,,,,,
92855c8b639f6a2b4c93207b080255fed22c031d,,,,,,,,,
928da2f0e79dc2b7b8deadd9a93411dc0ef1bdbf,,,,,,,,,
92aab4a0d77c53b06e1dc9a5ddf5b0a5d9998b77,,,,,,,,,
92ad782e9dfc0cd0f106d7d6f182f32ace648b43,,,,,,,,,
92aec6728a48176ab344fb54e8f1425a578fb6cb,,,,,,,,,
92b005a00b11f846a72209df76dcaeb6622ed2e5,,,,,,,,,
92b3d7fd0a9731855fdfadc4cf31412bf3ab0e2c,,,,,,,,,
92b5813fba7445a08a9ae8e1519552bd498b3354,,,,,,,,,
92c15c860c4fd1248d720d676cbb04e6fb3fc718,,,,,,,,,
92cb45260793fc2c2169d3d28dee9361bf65dd2e,,,,,,,,,
92d7f5432b123198b7f88f4f9b1bd83bce493f76,,,,,,,,,
92e313909fdb2e5c6a8e3a47d6b6028509a98cd2,,,,,,,,,
92e8a29dfd094790c7c4038e3d5a533eb6b05d68,,,,,,,,,
9308b27baf24b4f389fb54e17b629c21e263e1b5,,,,,,,,,
930d81eb167946b7dd7792d886292f793cfea753,,,,,,,,,
9339a9a11cedbd0d17526a47e783b4f5b276fd55,,,,,,,,,
93512175dfa6b37b253edf8ccad7100882fa774c,,,,,,,,,
9354a05bda03a11e62e5b72e414c50108a806252,,,,,,,,,
935d49f79a7fe9ecb0991f3e25af53cef950daec,,,,,,,,,
936da0d07521ea0874bdad5b80a95669404fc196,,,,,,,,,
937facefe72a85300d1a69ecfbc82e71b5d836f4,,,,,,,,,
9380a289a05419b59c736fc53a1852485e4c1349,,,,,,,,,
9389872958c4d84eaf0e3a115e1ed58a46b04487,,,,,,,,,
939293cfad7a17e4df98d9de5335c53bb8da31dd,,,,,,,,,
939bba5d2c7c0c9fc714e66e6f9d25c749fe65bf,,,,,,,,,
93a479595bd7282fe90e4cdb00a9eaea6f10d24b,,,,,,,,,
93a85062adf1c261015abbd97711688ec5810fc6,,,,,,,,,
93d180083865ee85633be699bf3c10ca35d880a0,,,,,,,,,
93d45b6907b7b13d497d3416fc8146074e3d5b6e,,,,,,,,,
93e7e7f1a99fe0173af1cef0dd376eec829cd2d2,,,,,,,,,
93f5251543c7192d3906beaad6c465f774d2a9ba,,,,,,,,,
9404237b7c649cce852a1e34bf7fe74fcd190817,,,,,,,,,
94074e7d431b46df3505e53c2784a5eef47348f3,,,,,,,,,
9423d723291757c5497ec14e7470c711a72ba184,,,,,,,,,
943f3a1c8f89950ef8211efe79c744e3ae412371,,,,,,,,,
9454ae5ca524239c21195482c3ec093d70bc9ce8,,,,,,,,,
945bb224dc2325ac546e005b625593683e67da53,,,,,,,,,
94743f91cdeab6ced04ef2e405b048feb5456917,,,,,,,,,
9483b445a345e36ef8e3b83f06c2b7f94502a3fb,,,,,,,,,
9497b366536f71026b666fd441496907bb37a6f2,,,,,,,,,
94c193ad51e58755bfa9c78dbb1b7fd2891e56dc,,,,,,,,,
94cf3b4318ac83b8cbad842d240b79f5953eaf9a,,,,,,,,,
94daae98620cc7b96786313082942bea3c1c12c7,,,,,,,,,
94df81864b93c10365e2d908b13102831f1e2ce6,,,,,,,,,
94e6b26b0a648fc697c0c8db8f9dd40289d5d494,,,,,,,,,
94eaee984b3017a3be3a386c3ae42b243494f62a,,,,,,,,,
94f240a2392e6a2b52d2096d053a1d19c10773fe,,,,,,,,,
94f5dbf3341aeccd69bf5a6467a5df51cfafc2fa,,,,,,,,,
94f66952b3c00ddd9ce21f64c5c0bb9c5ea21ae2,,,,,,,,,
9503baaaefe04c15b36302ce0a25c6ab1b5fa8d8,,,,,,,,,
9526bb74ea4e7fa213c92d76965b96b1beb6fd59,,,,,,,,,
953c2445d5a2a25c6cde4461b00b4b6a69ef95c3,,,,,,,,,
954b33813e35c9724993a89c073805d76af09c84,,,,,,,,,
954e2941a0118034f896623d1bc3b1a5fc942833,,,,,,,,,
9552f6dfc927264ca6780169e1caa564dacb2a57,,,,,,,,,
955a70058c6fa1b1a3fbfa17c5aef6818068e024,,,,,,,,,
955de06d8b8b25684177b8be5daa8baca4129621,,,,,,,,,
955fcf6643c6946f491e70a96db3ffe3bc719a14,,,,,,,,,
9570ec110e1f929eaec9b95b6fc489804c39ee03,,,,,,,,,
957365b82e7805e2450e091bc8b51a80f76ba3a3,,,,,,,,,
95821091982c98cd9b88081ebeef43810c7cbfaa,,,,,,,,,
958cdbd7e6967f5b201cb68faefaa31c42320995,,,,,,,,,
958fd1a1eeea1a0da952f7e1585c898784159036,,,,,,,,,
959b1068e4fcaf6505adc1598bcdaa51f034509e,,,,,,,,,
95a0380ca079da0c17156f687ddc2cfb9b1d5bb7,,,,,,,,,
95b36c18867fd4388ab8d4d1075ed7f99a4f08ae,,,,,,,,,
95bbbcacd511be7d6f8029b6ff7f5d87f445892e,,,,,,,,,
95bd2accfc61153b7f615273e05c2359d58a7097,,,,,,,,,
95c852316dbd9114a8b53c107a17d57036ec0ced,,,,,,,,,
95d8fa3d7e1bb7130900fa6a3947728d48256a0e,,,,,,,,,
95db69a95fc69e174406ae5b293433cc7ea55e34,,,,,,,,,
95f87cda5d75341c69b2d247859fd7971074f1c0,,,,,,,,,
96014acb4eafbe924dd4ed9e2d381e4b23112b18,,,,,,,,,
9601aadd2f5ef665a87248aa1563056c66da9f4d,,,,,,,,,
96170a2817740addfda6cee812af9a68911f431e,,,,,,,,,
961b8e95e4b360e5d95ef79a21958540d4e551ab,,,,,,,,,
9626414fc2027e85e8f5ea3af6a09add6dff9d2e,,,,,,,,,
9626d92cb0993923fb5ac2a35eb57e85c5623b87,,,,,,,,,
962be0be5d3922a4afedd216eb72478e5817f7d3,,,,,,,,,
9646a8f1af28d5d54e5ddd9d49798c5e395c3682,,,,,,,,,
9651d64322b1e63b97b9bb1f60e2223dbe959f04,,,,,,,,,
966d18a9bf5e480bc421d56c6a4faefba71d5a1c,,,,,,,,,
966f8003c90f36db67ad3ab49353c8579d47767b,,,,,,,,,
9670310bba439e48d5ffcb32812728957e91ff6e,,,,,,,,,
9670ec5817f1f21a60a1d09a4213e2d0eb30922c,,,,,,,,,
96835b4cff19180faf381efb3d8d1b239e3096a6,,,,,,,,,
968b898881a4ecc794dde75f7ebeb6b14bb88ffe,,,,,,,,,
968ba9018ac1c7bd58945e5c6cd064d246275b5b,,,,,,,,,
968c3d5c01dce02029f611240843ffe2c2b58926,,,,,,,,,
96978870f9624e5535d7c4865a415627e7328e54,,,,,,,,,
969dbb4750134679eb69ef89b08a4840ffbff839,,,,,,,,,
96b2e0c09906bb20e1c80a62948a328ffb0e2274,,,,,,,,,
96bbae8c69e669e2ea59d1130484dc563d0c21d6,,,,,,,,,
96be493d2d823b6531579f2bb48ea766db0f5897,,,,,,,,,
96c510efff39e2cf52abfe454bfde1e68cd8275c,,,,,,,,,
96cf3acc1da10d84774e20162be357f9d5309063,,,,,,,,,
96d799130edc8dcc5771366875983e2c00f75d1b,,,,,,,,,
96d9a07f407ff59fd8703e4504fbc360f2b66b73,,,,,,,,,
96db047bc38e8c9535c0d6e87f8de48e2c08999b,,,,,,,,,
96dd2590f779beb96e42d92d60417b2e61fe3870,,,,,,,,,
9706693fbf62f0f09f6c9e81c603385fb1b30024,,,,,,,,,
970a90859fd955c7bb937ab6ca4ce8758aa26f72,,,,,,,,,
970b9a4e27f922dd8aac832623ab96298d4aed8a,,,,,,,,,
9710d6f54d662c24f6b2903f3097af4f5e46abf8,,,,,,,,,
971205f8cf5cf77feae34818ebe2ca74f2066a8b,,,,,,,,,
97269d5d426b07b470c81b3e095c54af78bdf833,,,,,,,,,
9734f6399f0440fe0fc111dbf80617943a885a07,,,,,,,,,
97421e92320d15c4e3f554d46784c028523861d9,,,,,,,,,
9746b6d28b0c05e2297cab844b894d653c5c0aa9,,,,,,,,,
9746db3ffc6f5207588d996ae2fcf03964a3b1e1,,,,,,,,,
974f78e0162a316ddab58b1de35bf558937c3264,,,,,,,,,
97557b01fcff53d368056f0f8629ff082698a266,,,,,,,,,
977171e06bba93c3c7dfa127a2ff1041875b6dc0,,,,,,,,,
977c02d19adad623828f4a2ede98c90668e6af88,,,,,,,,,
977c80cae562c86e67f1733bd4a17afe8e827061,,,,,,,,,
977c80caec8417292550de651b199e2cb0fd5cc7,,,,,,,,,
978c7b2e2bc8e65d05d20508e6f76983b5d69496,,,,,,,,,
97920ae52346780dba10162e6cda4a9687db8166,,,,,,,,,
979dfd8c8585507a670f871360e740567f91dcdd,,,,,,,,,
97a3d56d74575aae5d563ab2a0438a25ffbb69ae,,,,,,,,,
97ab1d713ebccbed918ff5da475d410a1e725930,,,,,,,,,
97ae6eac31cbf6cac3cb320d2737be18e2715a60,,,,,,,,,
97b010b602172348657aaa6b9a76da03ac4a3e84,,,,,,,,,
980b66283edef547fa1c5aa59e263b2a02f1c214,,,,,,,,,
980d0d84c3c034170001d63db4ac63af411313b5,,,,,,,,,
98156b14a331baf0ed2abd3e9dca3c92bc8b50ee,,,,,,,,,
981c665ca5b34a235b2a85ecf887ad2aac5b1ce0,,,,,,,,,
98247f75ac9a4302b03ab37373d3506507ed8314,,,,,,,,,
982b955c900b04e9da64e3b39422690c13d6b94f,,,,,,,,,
983f19385ac09d8a5becb64d30cbe8cc63980e51,,,,,,,,,
984aad059e7dbba7581b0a87abec167a4b5f9d90,,,,,,,,,
985001efb8d132c7f44bb14808e5f95684f0dfa0,,,,,,,,,
9851f08272ec66d4b8c1878f2fa1e34041729e99,,,,,,,,,
9853911a0d0ae050128137af8b68a41708534596,,,,,,,,,
986bad8295e503aa6d49a1078ca476a9624d071a,,,,,,,,,
986c23dc16a623e696d68dc73af47e8aff8f2d3c,,,,,,,,,
987c9a69908b2b096a789cc17e60b63cf0dff288,,,,,,,,,
9882183e383fff278721f3a61b9125dbfd51612b,,,,,,,,,
9896c17da94c8fd305dc1861b2e308d2f65e0a0f,,,,,,,,,
98971fdb1594e8a7daad331956e1091d794e35b8,,,,,,,,,
989f91d322c5bf59271a5cacc57bdbb2de7f0a14,,,,,,,,,
98a3635d14a0f05fd1207c7c0ad840e60d35ad41,,,,,,,,,
98b18d8e73e432e26795f9e668cfd3c6c17e1235,,,,,,,,,
98bc9caf9f9c679c022034c7d73e3abfac52d6e5,,,,,,,,,
98c07e03cbae561cf6543fd9d37fba38b450e078,,,,,,,,,
98c54925ce99ae3d00a2fd47690e0254e1783261,,,,,,,,,
